Ticker,Date,Headline,Close,Price_Change,Label
AMZN,2024-08-28,"4 key takeaways from nvidias earnings call , is amazon alexa the best ai assistant in 2024 , forget amazon and tesla this nonmagnificent seven stock dwarfs their gains , google revamps controversial ai image generation tool after backlash , aws parallel computing service is now generally available designed to accelerate scientific discovery , big tech is under pressure today but so is the dow , nvidia stock weighs on tech sector ahead of earnings , labor day sales the best products to buy this weekend , top stock movers now super micro computer jm smucker nvidia and more , amazon focuses labor day sales event on backtoschool shoppers , analyst companies like amazoncom amzn now getting little bit of a bang on their ai spending , these are warren buffetts favorite artificial intelligence ai stocks , prediction these will be the 3 largest artificial intelligence ai companies by 2035 , prediction this unstoppable hypergrowth company will be the first 10 trillion stock hint its not nvidia , warren buffett once had 189 billion invested in 4 artificial intelligence ai stocks hes now slashed this stake by roughly 50",170.8000030517578,-2.3199920654296875,-1
AMZN,2024-08-29,"7 best fast money stocks to buy according to hedge funds , amazon loses bid to overturn union loss , walmart enables marketplace sellers to fulfill from thirdparty sites , amazoncom inc nasdaqamzn alexa overhaul is coming , amazon opens four new hightech grocery stores , nvidia investors shouldve sold the stock a month ago strategist says , discretionary stocks are set to rally why amazon and tesla hold the key , meet motley fool analyst tim beyers , controversial california bill to prevent ai disasters heads to newsom despite pushback from big tech , an attractive longterm opportunity for amazoncom inc nasdaqamzn , the biggest challenge for nvidia stock in one chart , best stock to buy right now amazon vs costco , amazon moves forward with satellite internet ambitions secures new zealand land for project kuiper , new ftc rule targets fake reviews amazon already uses ai to combat them , marjorie taylor greene just loaded up on stocks 6 companies she just bought , if i could only buy 1 artificial intelligence ai semiconductor stock over the next decade this would be it hint its not nvidia , nvidia cant escape shadow of ai spending fears , india ecommerce payments to surge by 238 in 2024 forecasts globaldata , the best warren buffett stocks to buy with 50000 right now , is amazoncom inc amzn the best stock to buy according to hosking partners",172.1199951171875,1.3199920654296875,1
AMZN,2024-08-30,"amazon to hire covariant founders to expand warehouse automation , amazon checkout crashes shoppers get error page with dogs , stocks to watch in september , drone companies are making huge leaps in regulatory approvalsthe path to scale will still be tough , nvidia continues to lead the way but competition is intensifying , new study looks at where 2024s consumers are shopping , why amazon amzn is a top value stock for the longterm , should investors buy the dip on amazon stock , amazon may not have to worry about competing with temu if this is true , down 26 from its 52week high is now the time to buy ups stock , forget nvidia billionaire daniel loeb has 31 of his 87 billion portfolio in just 4 unstoppable artificial intelligence ai stocks instead , forget the nasdaq  buy this magnificent etf instead , 3 stocks that outperformed the sp 500 during the great recession , 3 magnificent stocks that created many millionaires and will continue to make more , exclusiveamazon turns to anthropics claude for alexa ai revamp , the us wants to stop the krogeralbertsons merger its not the first supermarket under attack",178.5,6.3800048828125,1
BABA,2024-08-14,"michael burrys strategic emphasis on shift4 payments in q2 2024 , david tepper sticks to china bet while trimming nvidia holdings , walmart earnings retail sales mortgage rates what to watch , michael burry of the big short increases alibaba stake halves stock portfolio , michael burry raises alibaba stake cuts stock portfolio in half",79.47000122070312,-1.6299972534179688,-1
BABA,2024-08-15,"asian stocks rise tracking wall st rally as recession fears ease , stocks to watch thursday alibaba nike jd walmart , alibaba stock flat as china ecommerce giants sales miss rival jd jumps on earnings beat , jdcom q2 profit soars as alibaba struggles chinese ecommerce , alibaba stock mostly recovers after earnings miss , alibaba group baba q2 2024 earnings call transcript , alibaba stock lower as china ecommerce giants sales miss rival jd jumps on earnings beat , chinas jdcom nearly doubles profits from a year ago , midday movers walmart cisco deere ulta beauty rise alibaba falls , alibabas marquee business shrinks amid consumer malaise , alibaba chinas onetime ecommerce king struggles with weak demand , alibaba revenue disappoints chinas faltering economy and temu are big threats , alibaba stock falls as china ecommerce giants sales miss rival jd higher on earnings beat , alibaba results disappoint as chinas economy struggles , alibabas profit revenue miss expectations despite growth drive , alibaba q1 earnings revenue miss amid price war profit beat international commerce and cloud segments shine , jack mabacked ant sees profit slide 10 after shake up , jdcoms secondquarter profit nearly doubled as revenue edged higher , alibaba fiscal q1 earnings snapshot , chinas ecommerce giant alibaba misses firstquarter revenue estimates , alibaba group announces june quarter 2024 results , us online retailer iherb taps alibabas cainiao for new hong kong logistics facility , alibaba is about to post earnings why the stock can shake off chinas economic struggles , 3 stocks prominent billionaires cant stop buying",79.54000091552734,0.06999969482421875,1
BABA,2024-08-16,"alibaba jdcom up applied materials amcor down  midday stock movers , alibaba baba q1 earnings beat estimates revenues rise yy , alibabas longawaited china stock link may provide timely boost , alibabas cloud and digital commerce segment performance drive analyst optimism after q1 earnings , jack mas ant group eyes healthcare expansion with haodfcom acquisition profit down amid regulatory hurdles , alibaba and walmart are bellwethers what their results say about china us economies , hong kongs video gaming sector to get a boost from growing adoption of genai , billionaire david tepper just slashed his positions in these 5 artificial intelligence ai stocks should you sell them too , analyst report alibaba group holding limited , chinese tech stocks rally as jdcom earnings ease bearish views",83.18000030517578,3.6399993896484375,1
BABA,2024-08-20,"whats going on with alibaba and other chinese stocks on tuesday , alibabas ecommerce challenges overshadow cloud acceleration , alibaba group holding limited baba is a trending stock facts to know before betting on it , got 1000 3 stocks to buy now while theyre on sale",81.04000091552734,-2.8700027465820312,-1
BABA,2024-08-21,"why alibaba stock topped the market today , jdcom walmart have frenemy relationship kraneshares cio , jim cramer says alibaba group holding limited baba showed betterthanexpect profits despite a sluggish chinese economy , walmart dumps stake in jdcom to focus on its own business in china , jdcom stock falls dragging on chinese tech why walmarts stake sale is a worry , down 50 in 5 years is now the time to buy alibaba stock as its turnaround progresses , jdcom kuaishou sink china tech stocks as walmart sells stake , walmarts 36 billion jdcom sale fuels china tech slump , alibaba tencent cast wide net for ai upstarts",83.52999877929688,2.4899978637695312,1
BABA,2024-08-22,"alibaba to upgrade hong kong listing in a bid to attract chinese investment , alibaba to upgrade hong kong listing to tap chinese traders , alibaba baba dips 72 in a year should investors hold or fold",82.95999908447266,-0.5699996948242188,-1
BABA,2024-08-23,"is alibaba group holding limited baba a good ecommerce stock to invest in now , alibaba stock is rallying its listing strategy is just one reason to buy , whats going on with alibaba stock on friday , alibaba gets nod for hong kong listing upgrade  reuters , jim cramers latest lightning round top 10 stocks , netease baidu meituan hurt hong kong stocks as focus shifts to fed chairs speech , alibaba gains as it swaps listing status in hong kong to tap mainland china investments , alibaba is upgrading its hong kong listing to primary and that could potentially unlock billions in new investment , analysiswalmarts exit raises questions about jdcoms future , alibaba upgrades to dual primary listing in hong kong",85.41000366210938,2.4500045776367188,1
BABA,2024-08-27,"alibabas connect membership may be a boon for overseas stocks , watch these pdd stock price levels after temu parent plummets on revenue miss",81.44999694824219,-0.31000518798828125,-1
BABA,2024-08-28,"artificial intelligence ai could help alibaba regain its glory heres how , 3 reasons im cautiously optimistic about alibabas recovery , alibabas stock connect addition may unlock 32b boost global markets report , 4 reasons to buy pdd stock like theres no tomorrow",79.62000274658203,-1.8299942016601562,-1
BABA,2024-08-29,"loop capital says alibaba investors shouldnt be concerned by pdd blowup , jdcom lures overseas chinese shoppers with faster shipping in rivalry with alibaba , alibaba logistics firm cainiao launches nextday crossborder deliveries by way of hong kong",81.0199966430664,1.399993896484375,1
BABA,2024-08-30,"chinas economy isnt collapsing like markets suggest expert , top stock movers now intel marvell technology ulta beauty and more , alibaba gains after chinese regulators complete 3year antitrust probe , alibaba receives regulatory approval from chinas antitrust watchdog , alibaba stock pops after conclusion of regulatory overhaul , alibaba wins beijings approval ending yearslong scrutiny , alibaba stock soars after key china ruling but is baba stock a buy now , alibaba clears 3year regulatory antitrust scrutiny stock gains , chinas market regulator says ecommerce giant alibaba has completed threeyear rectification period , alibabas antitrust review comes to a close after 3 years of government scrutiny , how does pdd stack up against other big china eecommerce firms",83.33999633789062,2.3199996948242188,1
DELL,2024-07-23,"3 top pc stocks to buy in july 2024 , dell stock buy alert a double play on ai and pc market recovery",125.8499984741211,-2.4449996948242188,-1
DELL,2024-07-24,the 3 best nextgen display stocks to buy now,116.12000274658203,-9.729995727539062,-1
DELL,2024-07-25,ai infrastructure plays are the way to go analyst,111.43000030517578,-4.69000244140625,-1
DELL,2024-07-26,"why dell technologies dell outpaced the stock market today , dell technologies inc dell the best it services stock to buy according to hedge funds , 3 recordbreaking stocks with more upside ahead",113.55999755859375,2.1299972534179688,1
DELL,2024-07-30,"dell technologies inc dell is attracting investor attention here is what you should know , jim cramer says you should absolutely buy dell technologies inc nysedell",108.61000061035156,-2.589996337890625,-1
DELL,2024-07-31,stocks to watch wednesday nvidia starbucks boeing pinterest,113.68000030517578,5.069999694824219,1
DELL,2024-08-06,dell cuts jobs as part of sales team restructuring creates aifocused unit,94.66999816894531,-3.5100021362304688,-1
DELL,2024-08-07,"heard on the street super micro serves up more worries about ai margins , is it too late to buy dell stock",87.88999938964844,-6.779998779296875,-1
DELL,2024-08-08,"2 dividend stocks to double up on right now , heres why dell stock dropped 20 last month",91.45999908447266,3.5699996948242188,1
DELL,2024-08-09,"dell technologies dell beats stock market upswing what investors need to know , marjorie taylor greene just loaded up on stocks 6 she just bought",92.55000305175781,1.0900039672851562,1
DELL,2024-08-13,"dell stock rises following barclays upgrade to equal weight , final trades  ibm dell technologies and meta platforms , dell stock gets an upgrade why this analyst isnt allin yet , cramers mad dash dell technologies , dell technologies inc dell is attracting investor attention here is what you should know , dell technologies inc dell leading the charge in ai and storage innovation",99.94000244140625,4.670005798339844,1
DELL,2024-08-14,"analyst report dell technologies inc , court upholds blockbuster 267 million legal fee award in dell lawsuit , receding ai stock euphoria has bulls seeing some opportunities",102.94999694824219,3.0099945068359375,1
DELL,2024-08-15,"dell technologies to hold conference call aug 29 to discuss second quarter fiscal 2025 financial results , dells stock price surged 25 in just over a weekheres why , dells stock price surged 25 over the last week heres why , heard on the street cisco was primed for an ai bounce , dell technologies inc dell an important ai stock you should pay attention to , dell stock jumps after being named new top pick at jpmorgan",110.20999908447266,7.260002136230469,1
DELL,2024-08-16,"why dell technologies dell outpaced the stock market today , amazon uber datadog and 3 ai stocks to buy right now , why dell stock was crushing the market this week , 5 things to know before the stock market opens",111.30000305175781,1.0900039672851562,1
DELL,2024-08-20,"dell technologies inc dell a tech stock to monitor amid market volatility according to stacy rasgon , dell technologies inc dell an ai stock you should not miss , is dell technologies dell stock outpacing its computer and technology peers this year , why dell technologies dell is a top value stock for the longterm",110.70999908447266,-1.160003662109375,-1
DELL,2024-08-21,"analyst report dell technologies inc , is it worth investing in dell technologies dell based on wall streets bullish views , nvidia eyes return to record as ai spending bonanza continues , 15 most powerful islamic countries in the world in 2024",111.69999694824219,0.9899978637695312,1
DELL,2024-08-22,dell technologies dell reports next week what to know ahead of the release,108.9800033569336,-2.7199935913085938,-1
DELL,2024-08-23,"nvidia earnings july pce feds bostic what to watch , 2 stocks down 51 and 43 that i just made huge investments in",112.01000213623047,3.029998779296875,1
DELL,2024-08-27,"what nvidias earnings could mean for these ai stocks , why dell technologies dell is a top momentum stock for the longterm",111.86000061035156,0.19000244140625,1
DELL,2024-08-28,"analysts revise dell stock price target ahead of earnings , the case for super micros pain being a gain for dell technologies , hp prints an earnings miss ceo weighs in on ai pcs and cost cuts , smci stock plunges as super micro computer delays 10k filing , heard on the street super micros ai boom gets more scrutiny",111.55999755859375,-0.3000030517578125,-1
DELL,2024-08-29,"dell technologies dell q2 earnings taking a look at key metrics versus estimates , dell technologies dell q2 earnings and revenues top estimates , dell stock rises after company reports strongerthan expected earnings ai server surge , dell stock rises on strong earnings ai server demand is booming , dell soaring on q2 earnings beat server sales growth , dell technologies fiscal q2 earnings snapshot , dell raises annual forecasts on strong ai server demand , dell technologies delivers second quarter fiscal 2025 financial results , exclusivedell attempts to sell cybersecurity firm secureworks again sources say , 5 things to know before the stock market opens",110.73999786376953,-0.8199996948242188,-1
DELL,2024-08-30,"these stocks moved the most today intel super micro dell nvidia marvell ulta beauty mongodb elastic and more , heard on the street dell shows ai isnt a loss leader , ai computer sales fuel dells betterthanexpected q2 results , these stocks are moving the most today intel super micro dell nvidia marvell ulta beauty mongodb elastic and more , super micros red flags are stop sign for cautious dip buyers , dell rises on revenue beat fueled by demand for ai servers , dell rises on earnings beat fueled by ai demend , q2 2025 dell technologies inc earnings call , secureworks stock drops as dell weighs strategic sale options , 5 things to know before the stock market opens , pce data lululemon revenue misses yahoo finance , dell shares jump as ai server demand boosts results forecasts , fed soft landing plans in focus amid consumer slowdown what retail earnings revealed and 5 other things to know today , artificial intelligence ai stocks are soaring in price here are 2 bargains , dell stock jumps ai server demand booms but there are production concerns , dell technologies weighing sale of secureworks",115.54000091552734,4.8000030517578125,1
GOOGL,2024-08-27,"analysts are recommending these 10 ai stocks , googles ai overviews in hindi need a quality upgrade , can big tech solve housing affordability , who are nvidias biggest competitors , microsofts ai software is gaining traction with enterprises , microsofts ai software is gaining traction with enterprise customers , massive google data centre in dublin blocked over blackout fears , alphabet inc goog trending ai stock on latest analyst ratings and news , google enhances trendtracking insights ad management for retailers , google refused permission to build data centre outside dublin , nuclear watchdog says russia elevates risk running kursk reactor",164.67999267578125,-1.480010986328125,-1
GOOGL,2024-08-28,"why is nvidia nvda stock crashing after beating expectations , 4 key takeaways from nvidias earnings call , yelp sues google in wake of landmark antitrust ruling on search , salesforce ceo on robot sales agents microsofts ai letdowns and big earnings beat , yelp sues google alleging abuse of position to dominate local search , nvidia beat earnings expectations again investors arent impressed , yelp sues google alleging a search engine monopoly that promotes its own reviews , heres why alphabet googl fell more than broader market , is google assistant the best ai assistant in 2024 , google revamps controversial ai image generation tool after backlash , google now uses ai to moderate staff meetings and employees say it asks softball questions , google says its fixed geminis peoplegenerating feature , google thinks gemini is ready to generate photos of people again , ai chip stocks rally faces new headwinds  why are nvidia taiwan semiconductor broadcom and marvell tech stocks sliding , nvidia stock weighs on tech sector ahead of earnings , this week in ai ai is rapidly being commoditized , top stock movers now super micro computer jm smucker nvidia and more , google chatbot to generate images of people again months after backlash , google to let some users generate images of people after scandal , is alphabet inc nasdaqgoog the best ai stock to buy now , where will roku stock be in 3 years , 3 magnificent stocks that im never selling , tesla buy sell or hold , pltr vs googl which technology stock is better",162.85000610351562,-1.829986572265625,-1
GOOGL,2024-08-29,"google to open second data center in latin america to invest over 850 million , 7 best fast money stocks to buy according to hedge funds , my thoughts on googles  made by google  event googles apple watch copying project astra and the future , characterai lays off at least 5 of its staff the information reports , generative ai coding startup magic lands 320m investment from eric schmidt atlassian and others , google cloud ceo and accenture ceo talk investments in generative ai and cybersecurity , nvida stumbles tesla skids while this mag 7 stock is ripe for a breakout , yelp sues google alleging unfair advantage in search market , nvidia investors shouldve sold the stock a month ago strategist says , gmail users on android can now chat with gemini about their emails , controversial california bill to prevent ai disasters heads to newsom despite pushback from big tech , yelp sues google over antitrust concerns , yelp sues google alleges tech giant monopolizes local search , yelp is suing google what you need to know , alphabet inc nasdaqgoog will return 20 within 12 months according to analyst , some of the best portfolio plays as fed starts cutting rates , alphabet inc googl a beginner stock you should check out , the biggest challenge for nvidia stock in one chart , yelp sued google for pushing its own inferior local search , yelp sues google over antitrust heres what to know , 10 best broadcasting stocks to buy , 1 artificial intelligence ai stock to buy hand over fist amid the selloff , 5 things to know before the stock market opens , marjorie taylor greene just loaded up on stocks 6 companies she just bought , forget alphabet this is the artificial intelligence stock id buy right now , nvidia cant escape shadow of ai spending fears , this undervalued stock could join nvidia in the 3 trillion club , is alphabet inc googl the best stock to buy according to hosking partners , google weighs large data centre in vietnam source says in nations first by us big tech , google considering large data centre in vietnam source says in nations first by us big tech",161.77999877929688,-1.07000732421875,-1
GOOGL,2024-08-30,"california issues draft regulations for operating autonomous trucks , stocks to watch in september , what you need to know ahead of broadcoms earnings report , alphabet inc nasdaqgoog talks about ai data center in vietnam , yelp versus google an antitrust court fight plays out in san francisco , google rolls out safeguards for more of its ai products ahead of the us presidential election , helix energy solutions group inc hlx the best small cap ai stock to buy according to short sellers , bigbearai holdings inc bbai the best small cap ai stock to buy according to short sellers , evolv technology evlv the best small cap ai stock to buy according to short sellers , innodata inc inod the best small cap ai stock to buy according to short sellers , serve robotics inc serv the best small cap ai stock to buy according to short sellers , fastly inc fsly the best small cap ai stock to buy according to short sellers , soundhound ai soun the best small cap ai stock to buy according to short sellers , lemonade lmnd the best small cap ai stock to buy according to short sellers , 2 artificial intelligence ai stocks to buy hand over fist in august , google considers vietnams first big tech data centre , nvidias stumble is hardly a reckoning of ai spending morning brief , yelp files antitrust lawsuit against google , this stock just joined apple nvidia and microsoft in the 1 trillion club  and is the first of its kind to do so , forget the nasdaq  buy this magnificent etf instead , big tech  the race to decarbonise data centres",163.3800048828125,1.600006103515625,1
INTC,2024-08-16,"10 best defensive stocks to buy now , these big tech stocks fell out of favor with large investors before the global selloff",20.8700008392334,0.18000030517578125,1
INTC,2024-08-20,"intel corporation intc a tech stock to monitor amid market volatility according to stacy rasgon , intel corporation intc faces investor lawsuit over foundry business   hagens berman , tsmcs first european plant builds momentum for the eus chip ambitionsbut a key intel decision is yet to arrive , why are investors dumping their tech stocks 4 reasons the technology sector is getting hammered , jim cramer on intel intc ceo patrick gelsinger problems are now over his head , intel has fallen way behind amd in 1 key area , intel corporation intc fell after reduced earnings and revenue guidance",20.989999771118164,-0.5300006866455078,-1
INTC,2024-08-21,"analyst resets nvidia stock price target before earnings , amd pushes further into ai market with 49 bil purchase gets ibd rating upgrade",21.40999984741211,0.4200000762939453,1
INTC,2024-08-22,"intel stock drops amid doubts about new plant in germany , intel stock drops amid doubts about new plants in germany , sp 500 gains and losses today moderna falls despite approval of new covid shot , intel sank again today  does artificial intelligence ai make the beatendown stock a buy , us stocks lower at close of trade dow jones industrial average down 043 , intels semiconductor veteran lipbu tan stepping down as director , intel director lipbu tan leaves board of ailing chipmaker , intel corporation intc faces investor lawsuit over foundry business   hagens berman , why intel stock is sinking again today , nasdaq selloff 2 unstoppable growth stocks to buy right now , artificial intelligence ai hype and a weak jobs report here are the companies that can weather the selloff storm , 2 artificial intelligence ai stocks that could help make you a fortune",20.100000381469727,-1.3099994659423828,-1
INTC,2024-08-23,"us crackdown on advanced chips gives china an opening on old technology , why intel stock is climbing today , 2 growth stocks that could go parabolic , intel corporation intc faces investor lawsuit over foundry business  hagens berman",20.540000915527344,0.4400005340576172,1
INTC,2024-08-27,"intel board member quit after differences over chipmakers revival plan , exclusiveintel board member quit after differences over chipmakers revival plan , if you dont own nvidia stock you are missing a revolution tech investor says , intel corporation intc trending ai stock on latest analyst ratings and news , nvidia arm or broadcom the best ai semiconductor stock to buy now according to wall street",20.06999969482422,-0.05999946594238281,-1
INTC,2024-08-28,"us senator presses intel ceo on chips award after job cut plan , nvidia stock slips after earnings forecasts top estimates amid incredible demand for its nextgen chip , nvidia beats q2 estimates as data center continues to grow but stock falls , nvidia beats q2 estimates as data center continues to grow but shares fell 6 , nvidia beats q2 estimates as data center continues to grow but shares fall 6 , hp prints an earnings miss ceo weighs in on ai pcs and cost cuts , why intel stock is sinking today , big tech is under pressure today but so is the dow , billionaires are exiting intel corp nasdaqintc in droves , intel corporation intc declined due to extended turnaround in foundry business , where will intel stock be in 1 year , wall street analysts are bearish on this artificial intelligence ai stock heres why im not",19.610000610351562,-0.45999908447265625,-1
INTC,2024-08-29,"nvidia earnings how one vc views the stocks downturn , ibm cloud to offer intels gaudi 3 ai chips next year , nvidias business is growing faster than expected investors were still disappointed , why intel stock is gaining today , intel corporation nasdaqintc another analyst downgrade , where will amd stock be in 3 years , intel suspended its dividend and this stock could be the next one to halt its highyielding payout , marjorie taylor greene just loaded up on stocks 6 companies she just bought , will nvidia be worth more than apple by 2030 , 2 struggling stocks that havent been this cheap in 5 years are they too risky to buy",20.1299991607666,0.5199985504150391,1
